sample_id,subject,label,fold,role
s06_0train_r5_t23,6,3,loso_s6,test
s06_0train_r5_t24,6,4,loso_s6,test
s06_0train_r5_t25,6,1,loso_s6,test
s06_0train_r5_t26,6,1,loso_s6,test
s06_0train_r5_t27,6,2,loso_s6,test
s06_0train_r5_t28,6,4,loso_s6,test
s06_0train_r5_t29,6,1,loso_s6,test
s06_0train_r5_t30,6,4,loso_s6,test
s06_0train_r5_t31,6,2,loso_s6,test
s06_0train_r5_t32,6,2,loso_s6,test
s06_0train_r5_t33,6,3,loso_s6,test
s06_0train_r5_t34,6,3,loso_s6,test
s06_0train_r5_t35,6,4,loso_s6,test
s06_0train_r5_t36,6,4,loso_s6,test
s06_0train_r5_t37,6,3,loso_s6,test
s06_0train_r5_t38,6,1,loso_s6,test
s06_0train_r5_t39,6,1,loso_s6,test
s06_0train_r5_t40,6,2,loso_s6,test
s06_0train_r5_t41,6,1,loso_s6,test
s06_0train_r5_t42,6,4,loso_s6,test
s06_0train_r5_t43,6,2,loso_s6,test
s06_0train_r5_t44,6,4,loso_s6,test
s06_0train_r5_t45,6,4,loso_s6,test
s06_0train_r5_t46,6,1,loso_s6,test
s06_0train_r5_t47,6,2,loso_s6,test
s06_0train_r5_t48,6,3,loso_s6,test
s06_1test_r0_t01,6,1,loso_s6,test
s06_1test_r0_t02,6,2,loso_s6,test
s06_1test_r0_t03,6,2,loso_s6,test
s06_1test_r0_t04,6,1,loso_s6,test
s06_1test_r0_t05,6,2,loso_s6,test
s06_1test_r0_t06,6,1,loso_s6,test
s06_1test_r0_t07,6,2,loso_s6,test
s06_1test_r0_t08,6,3,loso_s6,test
s06_1test_r0_t09,6,2,loso_s6,test
s06_1test_r0_t10,6,4,loso_s6,test
s06_1test_r0_t11,6,1,loso_s6,test
s06_1test_r0_t12,6,3,loso_s6,test
s06_1test_r0_t13,6,2,loso_s6,test
s06_1test_r0_t14,6,1,loso_s6,test
s06_1test_r0_t15,6,4,loso_s6,test
s06_1test_r0_t16,6,4,loso_s6,test
s06_1test_r0_t17,6,4,loso_s6,test
s06_1test_r0_t18,6,4,loso_s6,test
s06_1test_r0_t19,6,4,loso_s6,test
s06_1test_r0_t20,6,1,loso_s6,test
s06_1test_r0_t21,6,3,loso_s6,test
s06_1test_r0_t22,6,2,loso_s6,test
s06_1test_r0_t23,6,1,loso_s6,test
s06_1test_r0_t24,6,1,loso_s6,test
s06_1test_r0_t25,6,3,loso_s6,test
s06_1test_r0_t26,6,4,loso_s6,test
s06_1test_r0_t27,6,1,loso_s6,test
s06_1test_r0_t28,6,3,loso_s6,test
s06_1test_r0_t29,6,3,loso_s6,test
s06_1test_r0_t30,6,3,loso_s6,test
s06_1test_r0_t31,6,1,loso_s6,test
s06_1test_r0_t32,6,2,loso_s6,test
s06_1test_r0_t33,6,1,loso_s6,test
s06_1test_r0_t34,6,2,loso_s6,test
s06_1test_r0_t35,6,2,loso_s6,test
s06_1test_r0_t36,6,1,loso_s6,test
s06_1test_r0_t37,6,2,loso_s6,test
s06_1test_r0_t38,6,3,loso_s6,test
s06_1test_r0_t39,6,2,loso_s6,test
s06_1test_r0_t40,6,3,loso_s6,test
s06_1test_r0_t41,6,3,loso_s6,test
s06_1test_r0_t42,6,4,loso_s6,test
s06_1test_r0_t43,6,3,loso_s6,test
s06_1test_r0_t44,6,3,loso_s6,test
s06_1test_r0_t45,6,4,loso_s6,test
s06_1test_r0_t46,6,4,loso_s6,test
s06_1test_r0_t47,6,4,loso_s6,test
s06_1test_r0_t48,6,4,loso_s6,test
s06_1test_r1_t01,6,4,loso_s6,test
s06_1test_r1_t02,6,3,loso_s6,test
s06_1test_r1_t03,6,2,loso_s6,test
s06_1test_r1_t04,6,1,loso_s6,test
s06_1test_r1_t05,6,1,loso_s6,test
s06_1test_r1_t06,6,2,loso_s6,test
s06_1test_r1_t07,6,3,loso_s6,test
s06_1test_r1_t08,6,4,loso_s6,test
s06_1test_r1_t09,6,2,loso_s6,test
s06_1test_r1_t10,6,3,loso_s6,test
s06_1test_r1_t11,6,1,loso_s6,test
s06_1test_r1_t12,6,1,loso_s6,test
s06_1test_r1_t13,6,1,loso_s6,test
s06_1test_r1_t14,6,4,loso_s6,test
s06_1test_r1_t15,6,2,loso_s6,test
s06_1test_r1_t16,6,2,loso_s6,test
s06_1test_r1_t17,6,1,loso_s6,test
s06_1test_r1_t18,6,1,loso_s6,test
s06_1test_r1_t19,6,3,loso_s6,test
s06_1test_r1_t20,6,1,loso_s6,test
s06_1test_r1_t21,6,2,loso_s6,test
s06_1test_r1_t22,6,4,loso_s6,test
s06_1test_r1_t23,6,4,loso_s6,test
s06_1test_r1_t24,6,3,loso_s6,test
s06_1test_r1_t25,6,1,loso_s6,test
s06_1test_r1_t26,6,4,loso_s6,test
s06_1test_r1_t27,6,4,loso_s6,test
s06_1test_r1_t28,6,2,loso_s6,test
s06_1test_r1_t29,6,4,loso_s6,test
s06_1test_r1_t30,6,4,loso_s6,test
s06_1test_r1_t31,6,2,loso_s6,test
s06_1test_r1_t32,6,1,loso_s6,test
s06_1test_r1_t33,6,2,loso_s6,test
s06_1test_r1_t34,6,3,loso_s6,test
s06_1test_r1_t35,6,3,loso_s6,test
s06_1test_r1_t36,6,3,loso_s6,test
s06_1test_r1_t37,6,4,loso_s6,test
s06_1test_r1_t38,6,3,loso_s6,test
s06_1test_r1_t39,6,1,loso_s6,test
s06_1test_r1_t40,6,4,loso_s6,test
s06_1test_r1_t41,6,2,loso_s6,test
s06_1test_r1_t42,6,3,loso_s6,test
s06_1test_r1_t43,6,2,loso_s6,test
s06_1test_r1_t44,6,3,loso_s6,test
s06_1test_r1_t45,6,4,loso_s6,test
s06_1test_r1_t46,6,2,loso_s6,test
s06_1test_r1_t47,6,3,loso_s6,test
s06_1test_r1_t48,6,1,loso_s6,test
s06_1test_r2_t01,6,1,loso_s6,test
s06_1test_r2_t02,6,1,loso_s6,test
s06_1test_r2_t03,6,4,loso_s6,test
s06_1test_r2_t04,6,2,loso_s6,test
s06_1test_r2_t05,6,1,loso_s6,test
s06_1test_r2_t06,6,3,loso_s6,test
s06_1test_r2_t07,6,1,loso_s6,test
s06_1test_r2_t08,6,3,loso_s6,test
s06_1test_r2_t09,6,2,loso_s6,test
s06_1test_r2_t10,6,4,loso_s6,test
s06_1test_r2_t11,6,1,loso_s6,test
s06_1test_r2_t12,6,3,loso_s6,test
s06_1test_r2_t13,6,3,loso_s6,test
s06_1test_r2_t14,6,1,loso_s6,test
s06_1test_r2_t15,6,3,loso_s6,test
s06_1test_r2_t16,6,2,loso_s6,test
s06_1test_r2_t17,6,4,loso_s6,test
s06_1test_r2_t18,6,4,loso_s6,test
s06_1test_r2_t19,6,4,loso_s6,test
s06_1test_r2_t20,6,3,loso_s6,test
s06_1test_r2_t21,6,1,loso_s6,test
s06_1test_r2_t22,6,4,loso_s6,test
s06_1test_r2_t23,6,2,loso_s6,test
s06_1test_r2_t24,6,4,loso_s6,test
s06_1test_r2_t25,6,2,loso_s6,test
s06_1test_r2_t26,6,1,loso_s6,test
s06_1test_r2_t27,6,3,loso_s6,test
s06_1test_r2_t28,6,2,loso_s6,test
s06_1test_r2_t29,6,1,loso_s6,test
s06_1test_r2_t30,6,3,loso_s6,test
s06_1test_r2_t31,6,3,loso_s6,test
s06_1test_r2_t32,6,1,loso_s6,test
s06_1test_r2_t33,6,3,loso_s6,test
s06_1test_r2_t34,6,4,loso_s6,test
s06_1test_r2_t35,6,4,loso_s6,test
s06_1test_r2_t36,6,2,loso_s6,test
s06_1test_r2_t37,6,1,loso_s6,test
s06_1test_r2_t38,6,2,loso_s6,test
s06_1test_r2_t39,6,4,loso_s6,test
s06_1test_r2_t40,6,2,loso_s6,test
s06_1test_r2_t41,6,4,loso_s6,test
s06_1test_r2_t42,6,3,loso_s6,test
s06_1test_r2_t43,6,2,loso_s6,test
s06_1test_r2_t44,6,2,loso_s6,test
s06_1test_r2_t45,6,2,loso_s6,test
s06_1test_r2_t46,6,3,loso_s6,test
s06_1test_r2_t47,6,4,loso_s6,test
s06_1test_r2_t48,6,1,loso_s6,test
s06_1test_r3_t01,6,2,loso_s6,test
s06_1test_r3_t02,6,4,loso_s6,test
s06_1test_r3_t03,6,1,loso_s6,test
s06_1test_r3_t04,6,3,loso_s6,test
s06_1test_r3_t05,6,3,loso_s6,test
s06_1test_r3_t06,6,4,loso_s6,test
s06_1test_r3_t07,6,1,loso_s6,test
s06_1test_r3_t08,6,1,loso_s6,test
s06_1test_r3_t09,6,3,loso_s6,test
s06_1test_r3_t10,6,2,loso_s6,test
s06_1test_r3_t11,6,4,loso_s6,test
s06_1test_r3_t12,6,4,loso_s6,test
s06_1test_r3_t13,6,4,loso_s6,test
s06_1test_r3_t14,6,2,loso_s6,test
s06_1test_r3_t15,6,1,loso_s6,test
s06_1test_r3_t16,6,3,loso_s6,test
s06_1test_r3_t17,6,2,loso_s6,test
s06_1test_r3_t18,6,4,loso_s6,test
s06_1test_r3_t19,6,1,loso_s6,test
s06_1test_r3_t20,6,4,loso_s6,test
s06_1test_r3_t21,6,3,loso_s6,test
s06_1test_r3_t22,6,2,loso_s6,test
s06_1test_r3_t23,6,4,loso_s6,test
s06_1test_r3_t24,6,4,loso_s6,test
s06_1test_r3_t25,6,1,loso_s6,test
s06_1test_r3_t26,6,2,loso_s6,test
s06_1test_r3_t27,6,2,loso_s6,test
s06_1test_r3_t28,6,3,loso_s6,test
s06_1test_r3_t29,6,4,loso_s6,test
s06_1test_r3_t30,6,2,loso_s6,test
s06_1test_r3_t31,6,1,loso_s6,test
s06_1test_r3_t32,6,1,loso_s6,test
s06_1test_r3_t33,6,4,loso_s6,test
s06_1test_r3_t34,6,2,loso_s6,test
s06_1test_r3_t35,6,1,loso_s6,test
s06_1test_r3_t36,6,3,loso_s6,test
s06_1test_r3_t37,6,2,loso_s6,test
s06_1test_r3_t38,6,2,loso_s6,test
s06_1test_r3_t39,6,3,loso_s6,test
s06_1test_r3_t40,6,1,loso_s6,test
s06_1test_r3_t41,6,4,loso_s6,test
s06_1test_r3_t42,6,3,loso_s6,test
s06_1test_r3_t43,6,3,loso_s6,test
s06_1test_r3_t44,6,3,loso_s6,test
s06_1test_r3_t45,6,3,loso_s6,test
s06_1test_r3_t46,6,1,loso_s6,test
s06_1test_r3_t47,6,2,loso_s6,test
s06_1test_r3_t48,6,1,loso_s6,test
s06_1test_r4_t01,6,2,loso_s6,test
s06_1test_r4_t02,6,1,loso_s6,test
s06_1test_r4_t03,6,1,loso_s6,test
s06_1test_r4_t04,6,3,loso_s6,test
s06_1test_r4_t05,6,3,loso_s6,test
s06_1test_r4_t06,6,2,loso_s6,test
s06_1test_r4_t07,6,3,loso_s6,test
s06_1test_r4_t08,6,4,loso_s6,test
s06_1test_r4_t09,6,1,loso_s6,test
s06_1test_r4_t10,6,4,loso_s6,test
s06_1test_r4_t11,6,1,loso_s6,test
s06_1test_r4_t12,6,1,loso_s6,test
s06_1test_r4_t13,6,2,loso_s6,test
s06_1test_r4_t14,6,4,loso_s6,test
s06_1test_r4_t15,6,3,loso_s6,test
s06_1test_r4_t16,6,2,loso_s6,test
s06_1test_r4_t17,6,4,loso_s6,test
s06_1test_r4_t18,6,3,loso_s6,test
s06_1test_r4_t19,6,4,loso_s6,test
s06_1test_r4_t20,6,3,loso_s6,test
s06_1test_r4_t21,6,4,loso_s6,test
s06_1test_r4_t22,6,2,loso_s6,test
s06_1test_r4_t23,6,2,loso_s6,test
s06_1test_r4_t24,6,4,loso_s6,test
s06_1test_r4_t25,6,1,loso_s6,test
s06_1test_r4_t26,6,2,loso_s6,test
s06_1test_r4_t27,6,2,loso_s6,test
s06_1test_r4_t28,6,2,loso_s6,test
s06_1test_r4_t29,6,3,loso_s6,test
s06_1test_r4_t30,6,4,loso_s6,test
s06_1test_r4_t31,6,1,loso_s6,test
s06_1test_r4_t32,6,4,loso_s6,test
s06_1test_r4_t33,6,1,loso_s6,test
s06_1test_r4_t34,6,3,loso_s6,test
s06_1test_r4_t35,6,1,loso_s6,test
s06_1test_r4_t36,6,4,loso_s6,test
s06_1test_r4_t37,6,1,loso_s6,test
s06_1test_r4_t38,6,3,loso_s6,test
s06_1test_r4_t39,6,1,loso_s6,test
s06_1test_r4_t40,6,2,loso_s6,test
s06_1test_r4_t41,6,3,loso_s6,test
s06_1test_r4_t42,6,3,loso_s6,test
s06_1test_r4_t43,6,4,loso_s6,test
s06_1test_r4_t44,6,1,loso_s6,test
s06_1test_r4_t45,6,2,loso_s6,test
s06_1test_r4_t46,6,4,loso_s6,test
s06_1test_r4_t47,6,2,loso_s6,test
s06_1test_r4_t48,6,3,loso_s6,test
s06_1test_r5_t01,6,3,loso_s6,test
s06_1test_r5_t02,6,1,loso_s6,test
s06_1test_r5_t03,6,4,loso_s6,test
s06_1test_r5_t04,6,2,loso_s6,test
s06_1test_r5_t05,6,4,loso_s6,test
s06_1test_r5_t06,6,1,loso_s6,test
s06_1test_r5_t07,6,1,loso_s6,test
s06_1test_r5_t08,6,3,loso_s6,test
s06_1test_r5_t09,6,3,loso_s6,test
s06_1test_r5_t10,6,2,loso_s6,test
s06_1test_r5_t11,6,4,loso_s6,test
s06_1test_r5_t12,6,2,loso_s6,test
s06_1test_r5_t13,6,2,loso_s6,test
s06_1test_r5_t14,6,1,loso_s6,test
s06_1test_r5_t15,6,2,loso_s6,test
s06_1test_r5_t16,6,4,loso_s6,test
s06_1test_r5_t17,6,4,loso_s6,test
s06_1test_r5_t18,6,2,loso_s6,test
s06_1test_r5_t19,6,2,loso_s6,test
s06_1test_r5_t20,6,2,loso_s6,test
s06_1test_r5_t21,6,2,loso_s6,test
s06_1test_r5_t22,6,4,loso_s6,test
s06_1test_r5_t23,6,4,loso_s6,test
s06_1test_r5_t24,6,3,loso_s6,test
s06_1test_r5_t25,6,4,loso_s6,test
s06_1test_r5_t26,6,1,loso_s6,test
s06_1test_r5_t27,6,2,loso_s6,test
s06_1test_r5_t28,6,3,loso_s6,test
s06_1test_r5_t29,6,2,loso_s6,test
s06_1test_r5_t30,6,1,loso_s6,test
s06_1test_r5_t31,6,4,loso_s6,test
s06_1test_r5_t32,6,1,loso_s6,test
s06_1test_r5_t33,6,4,loso_s6,test
s06_1test_r5_t34,6,1,loso_s6,test
s06_1test_r5_t35,6,1,loso_s6,test
s06_1test_r5_t36,6,1,loso_s6,test
s06_1test_r5_t37,6,1,loso_s6,test
s06_1test_r5_t38,6,3,loso_s6,test
s06_1test_r5_t39,6,3,loso_s6,test
s06_1test_r5_t40,6,4,loso_s6,test
s06_1test_r5_t41,6,2,loso_s6,test
s06_1test_r5_t42,6,3,loso_s6,test
s06_1test_r5_t43,6,3,loso_s6,test
s06_1test_r5_t44,6,3,loso_s6,test
s06_1test_r5_t45,6,4,loso_s6,test
s06_1test_r5_t46,6,3,loso_s6,test
s06_1test_r5_t47,6,1,loso_s6,test
s06_1test_r5_t48,6,3,loso_s6,test
s07_0train_r0_t01,7,1,loso_s6,train
s07_0train_r0_t02,7,2,loso_s6,train
s07_0train_r0_t03,7,2,loso_s6,train
s07_0train_r0_t04,7,1,loso_s6,train
s07_0train_r0_t05,7,2,loso_s6,train
s07_0train_r0_t06,7,1,loso_s6,train
s07_0train_r0_t07,7,2,loso_s6,train
s07_0train_r0_t08,7,3,loso_s6,train
s07_0train_r0_t09,7,2,loso_s6,train
s07_0train_r0_t10,7,4,loso_s6,train
s07_0train_r0_t11,7,1,loso_s6,train
s07_0train_r0_t12,7,3,loso_s6,train
s07_0train_r0_t13,7,2,loso_s6,train
s07_0train_r0_t14,7,1,loso_s6,train
s07_0train_r0_t15,7,4,loso_s6,train
s07_0train_r0_t16,7,4,loso_s6,train
s07_0train_r0_t17,7,4,loso_s6,train
s07_0train_r0_t18,7,4,loso_s6,train
s07_0train_r0_t19,7,4,loso_s6,train
s07_0train_r0_t20,7,1,loso_s6,train
s07_0train_r0_t21,7,3,loso_s6,train
s07_0train_r0_t22,7,2,loso_s6,train
s07_0train_r0_t23,7,1,loso_s6,train
s07_0train_r0_t24,7,1,loso_s6,train
s07_0train_r0_t25,7,3,loso_s6,train
s07_0train_r0_t26,7,4,loso_s6,train
s07_0train_r0_t27,7,1,loso_s6,train
s07_0train_r0_t28,7,3,loso_s6,train
s07_0train_r0_t29,7,3,loso_s6,train
s07_0train_r0_t30,7,3,loso_s6,train
s07_0train_r0_t31,7,1,loso_s6,train
s07_0train_r0_t32,7,2,loso_s6,train
s07_0train_r0_t33,7,1,loso_s6,train
s07_0train_r0_t34,7,2,loso_s6,train
s07_0train_r0_t35,7,2,loso_s6,train
s07_0train_r0_t36,7,1,loso_s6,train
s07_0train_r0_t37,7,2,loso_s6,train
s07_0train_r0_t38,7,3,loso_s6,train
s07_0train_r0_t39,7,2,loso_s6,train
s07_0train_r0_t40,7,3,loso_s6,train
s07_0train_r0_t41,7,3,loso_s6,train
s07_0train_r0_t42,7,4,loso_s6,train
s07_0train_r0_t43,7,3,loso_s6,train
s07_0train_r0_t44,7,3,loso_s6,train
s07_0train_r0_t45,7,4,loso_s6,train
s07_0train_r0_t46,7,4,loso_s6,train
s07_0train_r0_t47,7,4,loso_s6,train
s07_0train_r0_t48,7,4,loso_s6,train
s07_0train_r1_t01,7,4,loso_s6,train
s07_0train_r1_t02,7,3,loso_s6,train
s07_0train_r1_t03,7,2,loso_s6,train
s07_0train_r1_t04,7,1,loso_s6,train
s07_0train_r1_t05,7,1,loso_s6,train
s07_0train_r1_t06,7,2,loso_s6,train
s07_0train_r1_t07,7,3,loso_s6,train
s07_0train_r1_t08,7,4,loso_s6,train
s07_0train_r1_t09,7,2,loso_s6,train
s07_0train_r1_t10,7,3,loso_s6,train
s07_0train_r1_t11,7,1,loso_s6,train
s07_0train_r1_t12,7,1,loso_s6,train
s07_0train_r1_t13,7,1,loso_s6,train
s07_0train_r1_t14,7,4,loso_s6,train
s07_0train_r1_t15,7,2,loso_s6,train
s07_0train_r1_t16,7,2,loso_s6,train
s07_0train_r1_t17,7,1,loso_s6,train
s07_0train_r1_t18,7,1,loso_s6,train
s07_0train_r1_t19,7,3,loso_s6,train
s07_0train_r1_t20,7,1,loso_s6,train
s07_0train_r1_t21,7,2,loso_s6,train
s07_0train_r1_t22,7,4,loso_s6,train
s07_0train_r1_t23,7,4,loso_s6,train
s07_0train_r1_t24,7,3,loso_s6,train
s07_0train_r1_t25,7,1,loso_s6,train
s07_0train_r1_t26,7,4,loso_s6,train
s07_0train_r1_t27,7,4,loso_s6,train
s07_0train_r1_t28,7,2,loso_s6,train
s07_0train_r1_t29,7,4,loso_s6,train
s07_0train_r1_t30,7,4,loso_s6,train
s07_0train_r1_t31,7,2,loso_s6,train
s07_0train_r1_t32,7,1,loso_s6,train
s07_0train_r1_t33,7,2,loso_s6,train
s07_0train_r1_t34,7,3,loso_s6,train
s07_0train_r1_t35,7,3,loso_s6,train
s07_0train_r1_t36,7,3,loso_s6,train
s07_0train_r1_t37,7,4,loso_s6,train
s07_0train_r1_t38,7,3,loso_s6,train
s07_0train_r1_t39,7,1,loso_s6,train
s07_0train_r1_t40,7,4,loso_s6,train
s07_0train_r1_t41,7,2,loso_s6,train
s07_0train_r1_t42,7,3,loso_s6,train
s07_0train_r1_t43,7,2,loso_s6,train
s07_0train_r1_t44,7,3,loso_s6,train
s07_0train_r1_t45,7,4,loso_s6,train
s07_0train_r1_t46,7,2,loso_s6,train
s07_0train_r1_t47,7,3,loso_s6,train
s07_0train_r1_t48,7,1,loso_s6,train
s07_0train_r2_t01,7,1,loso_s6,train
s07_0train_r2_t02,7,1,loso_s6,train
s07_0train_r2_t03,7,4,loso_s6,train
s07_0train_r2_t04,7,2,loso_s6,train
s07_0train_r2_t05,7,1,loso_s6,train
s07_0train_r2_t06,7,3,loso_s6,train
s07_0train_r2_t07,7,1,loso_s6,train
s07_0train_r2_t08,7,3,loso_s6,train
s07_0train_r2_t09,7,2,loso_s6,train
s07_0train_r2_t10,7,4,loso_s6,train
s07_0train_r2_t11,7,1,loso_s6,train
s07_0train_r2_t12,7,3,loso_s6,train
s07_0train_r2_t13,7,3,loso_s6,train
s07_0train_r2_t14,7,1,loso_s6,train
s07_0train_r2_t15,7,3,loso_s6,train
s07_0train_r2_t16,7,2,loso_s6,train
s07_0train_r2_t17,7,4,loso_s6,train
s07_0train_r2_t18,7,4,loso_s6,train
s07_0train_r2_t19,7,4,loso_s6,train
s07_0train_r2_t20,7,3,loso_s6,train
s07_0train_r2_t21,7,1,loso_s6,train
s07_0train_r2_t22,7,4,loso_s6,train
s07_0train_r2_t23,7,2,loso_s6,train
s07_0train_r2_t24,7,4,loso_s6,train
s07_0train_r2_t25,7,2,loso_s6,train
s07_0train_r2_t26,7,1,loso_s6,train
s07_0train_r2_t27,7,3,loso_s6,train
s07_0train_r2_t28,7,2,loso_s6,train
s07_0train_r2_t29,7,1,loso_s6,train
s07_0train_r2_t30,7,3,loso_s6,train
s07_0train_r2_t31,7,3,loso_s6,train
s07_0train_r2_t32,7,1,loso_s6,train
s07_0train_r2_t33,7,3,loso_s6,train
s07_0train_r2_t34,7,4,loso_s6,train
s07_0train_r2_t35,7,4,loso_s6,train
s07_0train_r2_t36,7,2,loso_s6,train
s07_0train_r2_t37,7,1,loso_s6,train
s07_0train_r2_t38,7,2,loso_s6,train
s07_0train_r2_t39,7,4,loso_s6,train
s07_0train_r2_t40,7,2,loso_s6,train
s07_0train_r2_t41,7,4,loso_s6,train
s07_0train_r2_t42,7,3,loso_s6,train
s07_0train_r2_t43,7,2,loso_s6,train
s07_0train_r2_t44,7,2,loso_s6,train
s07_0train_r2_t45,7,2,loso_s6,train
s07_0train_r2_t46,7,3,loso_s6,train
s07_0train_r2_t47,7,4,loso_s6,train
s07_0train_r2_t48,7,1,loso_s6,train
s07_0train_r3_t01,7,2,loso_s6,train
s07_0train_r3_t02,7,4,loso_s6,train
s07_0train_r3_t03,7,1,loso_s6,train
s07_0train_r3_t04,7,3,loso_s6,train
s07_0train_r3_t05,7,3,loso_s6,train
s07_0train_r3_t06,7,4,loso_s6,train
s07_0train_r3_t07,7,1,loso_s6,train
s07_0train_r3_t08,7,1,loso_s6,train
s07_0train_r3_t09,7,3,loso_s6,train
s07_0train_r3_t10,7,2,loso_s6,train
s07_0train_r3_t11,7,4,loso_s6,train
s07_0train_r3_t12,7,4,loso_s6,train
s07_0train_r3_t13,7,4,loso_s6,train
s07_0train_r3_t14,7,2,loso_s6,train
s07_0train_r3_t15,7,1,loso_s6,train
s07_0train_r3_t16,7,3,loso_s6,train
s07_0train_r3_t17,7,2,loso_s6,train
s07_0train_r3_t18,7,4,loso_s6,train
s07_0train_r3_t19,7,1,loso_s6,train
s07_0train_r3_t20,7,4,loso_s6,train
s07_0train_r3_t21,7,3,loso_s6,train
s07_0train_r3_t22,7,2,loso_s6,train
s07_0train_r3_t23,7,4,loso_s6,train
s07_0train_r3_t24,7,4,loso_s6,train
s07_0train_r3_t25,7,1,loso_s6,train
s07_0train_r3_t26,7,2,loso_s6,train
s07_0train_r3_t27,7,2,loso_s6,train
s07_0train_r3_t28,7,3,loso_s6,train
s07_0train_r3_t29,7,4,loso_s6,train
s07_0train_r3_t30,7,2,loso_s6,train
s07_0train_r3_t31,7,1,loso_s6,train
s07_0train_r3_t32,7,1,loso_s6,train
s07_0train_r3_t33,7,4,loso_s6,train
s07_0train_r3_t34,7,2,loso_s6,train
s07_0train_r3_t35,7,1,loso_s6,train
s07_0train_r3_t36,7,3,loso_s6,train
s07_0train_r3_t37,7,2,loso_s6,train
s07_0train_r3_t38,7,2,loso_s6,train
s07_0train_r3_t39,7,3,loso_s6,train
s07_0train_r3_t40,7,1,loso_s6,train
s07_0train_r3_t41,7,4,loso_s6,train
s07_0train_r3_t42,7,3,loso_s6,train
s07_0train_r3_t43,7,3,loso_s6,train
s07_0train_r3_t44,7,3,loso_s6,train
s07_0train_r3_t45,7,3,loso_s6,train
s07_0train_r3_t46,7,1,loso_s6,train
s07_0train_r3_t47,7,2,loso_s6,train
s07_0train_r3_t48,7,1,loso_s6,train
s07_0train_r4_t01,7,2,loso_s6,train
s07_0train_r4_t02,7,1,loso_s6,train
s07_0train_r4_t03,7,1,loso_s6,train
s07_0train_r4_t04,7,3,loso_s6,train
s07_0train_r4_t05,7,3,loso_s6,train
s07_0train_r4_t06,7,2,loso_s6,train
s07_0train_r4_t07,7,3,loso_s6,train
s07_0train_r4_t08,7,4,loso_s6,train
s07_0train_r4_t09,7,1,loso_s6,train
s07_0train_r4_t10,7,4,loso_s6,train
s07_0train_r4_t11,7,1,loso_s6,train
s07_0train_r4_t12,7,1,loso_s6,train
s07_0train_r4_t13,7,2,loso_s6,train
s07_0train_r4_t14,7,4,loso_s6,train
s07_0train_r4_t15,7,3,loso_s6,train
s07_0train_r4_t16,7,2,loso_s6,train
s07_0train_r4_t17,7,4,loso_s6,train
s07_0train_r4_t18,7,3,loso_s6,train
s07_0train_r4_t19,7,4,loso_s6,train
s07_0train_r4_t20,7,3,loso_s6,train
s07_0train_r4_t21,7,4,loso_s6,train
s07_0train_r4_t22,7,2,loso_s6,train
s07_0train_r4_t23,7,2,loso_s6,train
s07_0train_r4_t24,7,4,loso_s6,train
s07_0train_r4_t25,7,1,loso_s6,train
s07_0train_r4_t26,7,2,loso_s6,train
s07_0train_r4_t27,7,2,loso_s6,train
s07_0train_r4_t28,7,2,loso_s6,train
s07_0train_r4_t29,7,3,loso_s6,train
s07_0train_r4_t30,7,4,loso_s6,train
s07_0train_r4_t31,7,1,loso_s6,train
s07_0train_r4_t32,7,4,loso_s6,train
s07_0train_r4_t33,7,1,loso_s6,train
s07_0train_r4_t34,7,3,loso_s6,train
s07_0train_r4_t35,7,1,loso_s6,train
s07_0train_r4_t36,7,4,loso_s6,train
s07_0train_r4_t37,7,1,loso_s6,train
s07_0train_r4_t38,7,3,loso_s6,train
s07_0train_r4_t39,7,1,loso_s6,train
s07_0train_r4_t40,7,2,loso_s6,train
s07_0train_r4_t41,7,3,loso_s6,train
s07_0train_r4_t42,7,3,loso_s6,train
s07_0train_r4_t43,7,4,loso_s6,train
s07_0train_r4_t44,7,1,loso_s6,train
s07_0train_r4_t45,7,2,loso_s6,train
s07_0train_r4_t46,7,4,loso_s6,train
s07_0train_r4_t47,7,2,loso_s6,train
s07_0train_r4_t48,7,3,loso_s6,train
s07_0train_r5_t01,7,3,loso_s6,train
s07_0train_r5_t02,7,1,loso_s6,train
s07_0train_r5_t03,7,4,loso_s6,train
s07_0train_r5_t04,7,2,loso_s6,train
s07_0train_r5_t05,7,4,loso_s6,train
s07_0train_r5_t06,7,1,loso_s6,train
s07_0train_r5_t07,7,1,loso_s6,train
s07_0train_r5_t08,7,3,loso_s6,train
s07_0train_r5_t09,7,3,loso_s6,train
s07_0train_r5_t10,7,2,loso_s6,train
s07_0train_r5_t11,7,4,loso_s6,train
s07_0train_r5_t12,7,2,loso_s6,train
s07_0train_r5_t13,7,2,loso_s6,train
s07_0train_r5_t14,7,1,loso_s6,train
s07_0train_r5_t15,7,2,loso_s6,train
s07_0train_r5_t16,7,4,loso_s6,train
s07_0train_r5_t17,7,4,loso_s6,train
s07_0train_r5_t18,7,2,loso_s6,train
s07_0train_r5_t19,7,2,loso_s6,train
s07_0train_r5_t20,7,2,loso_s6,train
s07_0train_r5_t21,7,2,loso_s6,train
s07_0train_r5_t22,7,4,loso_s6,train
s07_0train_r5_t23,7,4,loso_s6,train
s07_0train_r5_t24,7,3,loso_s6,train
s07_0train_r5_t25,7,4,loso_s6,train
s07_0train_r5_t26,7,1,loso_s6,train
s07_0train_r5_t27,7,2,loso_s6,train
s07_0train_r5_t28,7,3,loso_s6,train
